Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Kód obce,Názov obce,Poradie na hlasovacom lístku,Meno,Priezvisko,Poèet platnıch hlasov,Podiel platnıch hlasov z platnıch hlasov pre všetkıch kandidátov v %,Kandidát
1,Bratislavskı kraj,101,Bratislava,102,Bratislava II,529320,Bratislava - Ruinov,4,Štefan,Harabin, 3 587,8.86,
1,Bratislavskı kraj,101,Bratislava,102,Bratislava II,529320,Bratislava - Ruinov,5,Eduard,Chmelár, 1 040,2.57,
1,Bratislavskı kraj,101,Bratislava,102,Bratislava II,529320,Bratislava - Ruinov,6,Marian,Kotleba, 1 206,2.98,
1,Bratislavskı kraj,101,Bratislava,102,Bratislava II,529320,Bratislava - Ruinov,7,Milan,Krajniak,  607,1.50,
1,Bratislavskı kraj,101,Bratislava,102,Bratislava II,529320,Bratislava - Ruinov,8,József,Menyhárt,  5,0.01,X
1,Bratislavskı kraj,101,Bratislava,102,Bratislava II,529320,Bratislava - Ruinov,9,František,Mikloško, 2 102,5.19,
1,Bratislavskı kraj,101,Bratislava,102,Bratislava II,529320,Bratislava - Ruinov,10,Robert,Mistrík,  27,0.06,X
1,Bratislavskı kraj,101,Bratislava,102,Bratislava II,529320,Bratislava - Ruinov,11,Maroš,Šefèoviè, 5 418,13.39,
1,Bratislavskı kraj,101,Bratislava,102,Bratislava II,529320,Bratislava - Ruinov,12,Róbert,Švec,  44,0.10,
1,Bratislavskı kraj,101,Bratislava,102,Bratislava II,529320,Bratislava - Ruinov,13,Bohumila,Tauchmannová,  41,0.10,
1,Bratislavskı kraj,101,Bratislava,102,Bratislava II,529320,Bratislava - Ruinov,14,Juraj,Zábojník,  74,0.18,
1,Bratislavskı kraj,101,Bratislava,102,Bratislava II,529320,Bratislava - Ruinov,15,Ivan,Zuzula,  69,0.17,
1,Bratislavskı kraj,101,Bratislava,102,Bratislava II,529338,Bratislava - Vrakuòa,1,Béla,Bugár,  147,1.64,
1,Bratislavskı kraj,101,Bratislava,102,Bratislava II,529338,Bratislava - Vrakuòa,2,Zuzana,Èaputová, 5 270,59.10,
1,Bratislavskı kraj,101,Bratislava,102,Bratislava II,529338,Bratislava - Vrakuòa,3,Martin,Daòo,  45,0.50,
1,Bratislavskı kraj,101,Bratislava,102,Bratislava II,529338,Bratislava - Vrakuòa,4,Štefan,Harabin, 1 012,11.35,
1,Bratislavskı kraj,101,Bratislava,102,Bratislava II,529338,Bratislava - Vrakuòa,5,Eduard,Chmelár,  210,2.35,
1,Bratislavskı kraj,101,Bratislava,102,Bratislava II,529338,Bratislava - Vrakuòa,6,Marian,Kotleba,  474,5.31,
1,Bratislavskı kraj,101,Bratislava,102,Bratislava II,529338,Bratislava - Vrakuòa,7,Milan,Krajniak,  178,1.99,
1,Bratislavskı kraj,101,Bratislava,102,Bratislava II,529338,Bratislava - Vrakuòa,8,József,Menyhárt,  2,0.02,X
1,Bratislavskı kraj,101,Bratislava,102,Bratislava II,529338,Bratislava - Vrakuòa,9,František,Mikloško,  331,3.71,
1,Bratislavskı kraj,101,Bratislava,102,Bratislava II,529338,Bratislava - Vrakuòa,10,Robert,Mistrík,  2,0.02,X
1,Bratislavskı kraj,101,Bratislava,102,Bratislava II,529338,Bratislava - Vrakuòa,11,Maroš,Šefèoviè, 1 185,13.29,
1,Bratislavskı kraj,101,Bratislava,102,Bratislava II,529338,Bratislava - Vrakuòa,12,Róbert,Švec,  14,0.15,
1,Bratislavskı kraj,101,Bratislava,102,Bratislava II,529338,Bratislava - Vrakuòa,13,Bohumila,Tauchmannová,  15,0.16,
1,Bratislavskı kraj,101,Bratislava,102,Bratislava II,529338,Bratislava - Vrakuòa,14,Juraj,Zábojník,  15,0.16,
1,Bratislavskı kraj,101,Bratislava,102,Bratislava II,529338,Bratislava - Vrakuòa,15,Ivan,Zuzula,  16,0.17,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529346,Bratislava - Nové Mesto,1,Béla,Bugár,  209,0.96,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529346,Bratislava - Nové Mesto,2,Zuzana,Èaputová, 13 975,64.61,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529346,Bratislava - Nové Mesto,3,Martin,Daòo,  78,0.36,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529346,Bratislava - Nové Mesto,4,Štefan,Harabin, 1 868,8.63,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529346,Bratislava - Nové Mesto,5,Eduard,Chmelár,  556,2.57,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529346,Bratislava - Nové Mesto,6,Marian,Kotleba,  661,3.05,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529346,Bratislava - Nové Mesto,7,Milan,Krajniak,  309,1.42,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529346,Bratislava - Nové Mesto,8,József,Menyhárt,  1,0.00,X
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529346,Bratislava - Nové Mesto,9,František,Mikloško, 1 031,4.76,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529346,Bratislava - Nové Mesto,10,Robert,Mistrík,  21,0.09,X
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529346,Bratislava - Nové Mesto,11,Maroš,Šefèoviè, 2 761,12.76,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529346,Bratislava - Nové Mesto,12,Róbert,Švec,  35,0.16,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529346,Bratislava - Nové Mesto,13,Bohumila,Tauchmannová,  32,0.14,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529346,Bratislava - Nové Mesto,14,Juraj,Zábojník,  64,0.29,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529346,Bratislava - Nové Mesto,15,Ivan,Zuzula,  28,0.12,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529354,Bratislava - Raèa,1,Béla,Bugár,  101,0.86,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529354,Bratislava - Raèa,2,Zuzana,Èaputová, 6 852,58.51,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529354,Bratislava - Raèa,3,Martin,Daòo,  57,0.48,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529354,Bratislava - Raèa,4,Štefan,Harabin, 1 333,11.38,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529354,Bratislava - Raèa,5,Eduard,Chmelár,  340,2.90,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529354,Bratislava - Raèa,6,Marian,Kotleba,  409,3.49,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529354,Bratislava - Raèa,7,Milan,Krajniak,  192,1.63,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529354,Bratislava - Raèa,8,József,Menyhárt,  2,0.01,X
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529354,Bratislava - Raèa,9,František,Mikloško,  618,5.27,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529354,Bratislava - Raèa,10,Robert,Mistrík,  16,0.13,X
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529354,Bratislava - Raèa,11,Maroš,Šefèoviè, 1 731,14.78,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529354,Bratislava - Raèa,12,Róbert,Švec,  5,0.04,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529354,Bratislava - Raèa,13,Bohumila,Tauchmannová,  20,0.17,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529354,Bratislava - Raèa,14,Juraj,Zábojník,  18,0.15,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529354,Bratislava - Raèa,15,Ivan,Zuzula,  16,0.13,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529362,Bratislava - Vajnory,1,Béla,Bugár,  16,0.55,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529362,Bratislava - Vajnory,2,Zuzana,Èaputová, 1 728,60.35,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529362,Bratislava - Vajnory,3,Martin,Daòo,  12,0.41,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529362,Bratislava - Vajnory,4,Štefan,Harabin,  279,9.74,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529362,Bratislava - Vajnory,5,Eduard,Chmelár,  78,2.72,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529362,Bratislava - Vajnory,6,Marian,Kotleba,  143,4.99,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529362,Bratislava - Vajnory,7,Milan,Krajniak,  49,1.71,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529362,Bratislava - Vajnory,8,József,Menyhárt,  0,0.00,X
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529362,Bratislava - Vajnory,9,František,Mikloško,  127,4.43,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529362,Bratislava - Vajnory,10,Robert,Mistrík,  3,0.10,X
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529362,Bratislava - Vajnory,11,Maroš,Šefèoviè,  409,14.28,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529362,Bratislava - Vajnory,12,Róbert,Švec,  4,0.13,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529362,Bratislava - Vajnory,13,Bohumila,Tauchmannová,  5,0.17,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529362,Bratislava - Vajnory,14,Juraj,Zábojník,  9,0.31,
1,Bratislavskı kraj,101,Bratislava,103,Bratislava III,529362,Bratislava - Vajnory,15,Ivan,Zuzula,  1,0.03,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529401,Bratislava - Devín,1,Béla,Bugár,  8,0.84,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529401,Bratislava - Devín,2,Zuzana,Èaputová,  640,67.22,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529401,Bratislava - Devín,3,Martin,Daòo,  1,0.10,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529401,Bratislava - Devín,4,Štefan,Harabin,  77,8.08,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529401,Bratislava - Devín,5,Eduard,Chmelár,  25,2.62,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529401,Bratislava - Devín,6,Marian,Kotleba,  39,4.09,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529401,Bratislava - Devín,7,Milan,Krajniak,  17,1.78,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529401,Bratislava - Devín,8,József,Menyhárt,  0,0.00,X
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529401,Bratislava - Devín,9,František,Mikloško,  36,3.78,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529401,Bratislava - Devín,10,Robert,Mistrík,  0,0.00,X
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529401,Bratislava - Devín,11,Maroš,Šefèoviè,  101,10.60,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529401,Bratislava - Devín,12,Róbert,Švec,  1,0.10,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529401,Bratislava - Devín,13,Bohumila,Tauchmannová,  0,0.00,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529401,Bratislava - Devín,14,Juraj,Zábojník,  3,0.31,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529401,Bratislava - Devín,15,Ivan,Zuzula,  4,0.42,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529371,Bratislava - Devínska Nová Ves,1,Béla,Bugár,  58,0.70,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529371,Bratislava - Devínska Nová Ves,2,Zuzana,Èaputová, 4 959,60.43,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529371,Bratislava - Devínska Nová Ves,3,Martin,Daòo,  36,0.43,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529371,Bratislava - Devínska Nová Ves,4,Štefan,Harabin,  835,10.17,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529371,Bratislava - Devínska Nová Ves,5,Eduard,Chmelár,  252,3.07,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529371,Bratislava - Devínska Nová Ves,6,Marian,Kotleba,  448,5.46,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529371,Bratislava - Devínska Nová Ves,7,Milan,Krajniak,  162,1.97,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529371,Bratislava - Devínska Nová Ves,8,József,Menyhárt,  1,0.01,X
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529371,Bratislava - Devínska Nová Ves,9,František,Mikloško,  350,4.26,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529371,Bratislava - Devínska Nová Ves,10,Robert,Mistrík,  7,0.08,X
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529371,Bratislava - Devínska Nová Ves,11,Maroš,Šefèoviè,  950,11.57,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529371,Bratislava - Devínska Nová Ves,12,Róbert,Švec,  17,0.20,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529371,Bratislava - Devínska Nová Ves,13,Bohumila,Tauchmannová,  20,0.24,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529371,Bratislava - Devínska Nová Ves,14,Juraj,Zábojník,  88,1.07,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529371,Bratislava - Devínska Nová Ves,15,Ivan,Zuzula,  22,0.26,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,1,Béla,Bugár,  151,0.86,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,2,Zuzana,Èaputová, 10 068,57.56,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,3,Martin,Daòo,  66,0.37,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,4,Štefan,Harabin, 1 833,10.47,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,5,Eduard,Chmelár,  506,2.89,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,6,Marian,Kotleba,  691,3.95,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,7,Milan,Krajniak,  321,1.83,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,8,József,Menyhárt,  1,0.00,X
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,9,František,Mikloško,  853,4.87,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,10,Robert,Mistrík,  15,0.08,X
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,11,Maroš,Šefèoviè, 2 841,16.24,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,12,Róbert,Švec,  32,0.18,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,13,Bohumila,Tauchmannová,  26,0.14,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,14,Juraj,Zábojník,  50,0.28,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529389,Bratislava - Dúbravka,15,Ivan,Zuzula,  37,0.21,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,1,Béla,Bugár,  133,0.70,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,2,Zuzana,Èaputová, 11 829,63.02,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,3,Martin,Daòo,  67,0.35,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,4,Štefan,Harabin, 1 674,8.91,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,5,Eduard,Chmelár,  454,2.41,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,6,Marian,Kotleba,  605,3.22,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,7,Milan,Krajniak,  263,1.40,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,8,József,Menyhárt,  5,0.02,X
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,9,František,Mikloško, 1 040,5.54,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,10,Robert,Mistrík,  16,0.08,X
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,11,Maroš,Šefèoviè, 2 569,13.68,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,12,Róbert,Švec,  20,0.10,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,13,Bohumila,Tauchmannová,  22,0.11,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,14,Juraj,Zábojník,  41,0.21,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529397,Bratislava - Karlova Ves,15,Ivan,Zuzula,  31,0.16,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529419,Bratislava - Lamaè,1,Béla,Bugár,  42,1.03,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529419,Bratislava - Lamaè,2,Zuzana,Èaputová, 2 212,54.41,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529419,Bratislava - Lamaè,3,Martin,Daòo,  11,0.27,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529419,Bratislava - Lamaè,4,Štefan,Harabin,  503,12.37,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529419,Bratislava - Lamaè,5,Eduard,Chmelár,  92,2.26,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529419,Bratislava - Lamaè,6,Marian,Kotleba,  147,3.61,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529419,Bratislava - Lamaè,7,Milan,Krajniak,  58,1.42,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529419,Bratislava - Lamaè,8,József,Menyhárt,  0,0.00,X
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529419,Bratislava - Lamaè,9,František,Mikloško,  296,7.28,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529419,Bratislava - Lamaè,10,Robert,Mistrík,  5,0.12,X
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529419,Bratislava - Lamaè,11,Maroš,Šefèoviè,  662,16.28,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529419,Bratislava - Lamaè,12,Róbert,Švec,  12,0.29,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529419,Bratislava - Lamaè,13,Bohumila,Tauchmannová,  6,0.14,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529419,Bratislava - Lamaè,14,Juraj,Zábojník,  12,0.29,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529419,Bratislava - Lamaè,15,Ivan,Zuzula,  7,0.17,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529427,Bratislava - Záhorská Bystrica,1,Béla,Bugár,  15,0.50,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529427,Bratislava - Záhorská Bystrica,2,Zuzana,Èaputová, 1 914,64.07,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529427,Bratislava - Záhorská Bystrica,3,Martin,Daòo,  7,0.23,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529427,Bratislava - Záhorská Bystrica,4,Štefan,Harabin,  279,9.34,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529427,Bratislava - Záhorská Bystrica,5,Eduard,Chmelár,  79,2.64,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529427,Bratislava - Záhorská Bystrica,6,Marian,Kotleba,  111,3.71,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529427,Bratislava - Záhorská Bystrica,7,Milan,Krajniak,  33,1.10,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529427,Bratislava - Záhorská Bystrica,8,József,Menyhárt,  0,0.00,X
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529427,Bratislava - Záhorská Bystrica,9,František,Mikloško,  138,4.62,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529427,Bratislava - Záhorská Bystrica,10,Robert,Mistrík,  3,0.10,X
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529427,Bratislava - Záhorská Bystrica,11,Maroš,Šefèoviè,  382,12.78,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529427,Bratislava - Záhorská Bystrica,12,Róbert,Švec,  0,0.00,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529427,Bratislava - Záhorská Bystrica,13,Bohumila,Tauchmannová,  6,0.20,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529427,Bratislava - Záhorská Bystrica,14,Juraj,Zábojník,  19,0.63,
1,Bratislavskı kraj,101,Bratislava,104,Bratislava IV,529427,Bratislava - Záhorská Bystrica,15,Ivan,Zuzula,  1,0.03,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529435,Bratislava - Èunovo,1,Béla,Bugár,  8,0.92,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529435,Bratislava - Èunovo,2,Zuzana,Èaputová,  571,66.16,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529435,Bratislava - Èunovo,3,Martin,Daòo,  2,0.23,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529435,Bratislava - Èunovo,4,Štefan,Harabin,  65,7.53,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529435,Bratislava - Èunovo,5,Eduard,Chmelár,  14,1.62,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529435,Bratislava - Èunovo,6,Marian,Kotleba,  36,4.17,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529435,Bratislava - Èunovo,7,Milan,Krajniak,  15,1.73,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529435,Bratislava - Èunovo,8,József,Menyhárt,  0,0.00,X
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529435,Bratislava - Èunovo,9,František,Mikloško,  65,7.53,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529435,Bratislava - Èunovo,10,Robert,Mistrík,  0,0.00,X
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529435,Bratislava - Èunovo,11,Maroš,Šefèoviè,  81,9.38,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529435,Bratislava - Èunovo,12,Róbert,Švec,  1,0.11,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529435,Bratislava - Èunovo,13,Bohumila,Tauchmannová,  2,0.23,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529435,Bratislava - Èunovo,14,Juraj,Zábojník,  2,0.23,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529435,Bratislava - Èunovo,15,Ivan,Zuzula,  1,0.11,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529443,Bratislava - Jarovce,1,Béla,Bugár,  14,0.98,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529443,Bratislava - Jarovce,2,Zuzana,Èaputová,  967,67.81,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529443,Bratislava - Jarovce,3,Martin,Daòo,  3,0.21,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529443,Bratislava - Jarovce,4,Štefan,Harabin,  119,8.34,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529443,Bratislava - Jarovce,5,Eduard,Chmelár,  41,2.87,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529443,Bratislava - Jarovce,6,Marian,Kotleba,  54,3.78,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529443,Bratislava - Jarovce,7,Milan,Krajniak,  18,1.26,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529443,Bratislava - Jarovce,8,József,Menyhárt,  0,0.00,X
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529443,Bratislava - Jarovce,9,František,Mikloško,  39,2.73,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529443,Bratislava - Jarovce,10,Robert,Mistrík,  2,0.14,X
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529443,Bratislava - Jarovce,11,Maroš,Šefèoviè,  162,11.36,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529443,Bratislava - Jarovce,12,Róbert,Švec,  1,0.07,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529443,Bratislava - Jarovce,13,Bohumila,Tauchmannová,  3,0.21,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529443,Bratislava - Jarovce,14,Juraj,Zábojník,  2,0.14,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529443,Bratislava - Jarovce,15,Ivan,Zuzula,  1,0.07,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petralka,1,Béla,Bugár,  560,1.04,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petralka,2,Zuzana,Èaputová, 31 511,58.73,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petralka,3,Martin,Daòo,  249,0.46,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petralka,4,Štefan,Harabin, 5 902,11.00,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petralka,5,Eduard,Chmelár, 1 502,2.79,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petralka,6,Marian,Kotleba, 2 381,4.43,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petralka,7,Milan,Krajniak, 1 013,1.88,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petralka,8,József,Menyhárt,  3,0.00,X
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petralka,9,František,Mikloško, 2 678,4.99,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petralka,10,Robert,Mistrík,  34,0.06,X
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petralka,11,Maroš,Šefèoviè, 7 416,13.82,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petralka,12,Róbert,Švec,  89,0.16,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petralka,13,Bohumila,Tauchmannová,  68,0.12,
1,Bratislavskı kraj,101,Bratislava,105,Bratislava V,529460,Bratislava - Petralka,14,Juraj,Zábojník,  133,0.24,
